bidder_id,bid_merchandise,bid_country,bid_url,total_bids,total_auctions,total_merchandises,total_devices,total_countries,total_ips,total_urls,max_bids,max_auctions,max_merchandises,max_devices,max_countries,max_ips,max_urls,bid_freq,auction_freq,device_freq,country_freq,ip_freq,url_freq,url_auction,ip_merchandise,url_merchandise,ip_device,url_device,ip_country,url_country,max_bid_in_merchandise,min_bid_in_merchandise,max_bid_in_device,max_bid_in_country,max_bid_in_url,outcome
22e65b6bf73fab510ee814cbaeb9ebc1252mu                           ,13,4.33,2.6,13,7,1,9,3,11,5,1,1,1,1,1,1,1,26.01,26.63,26.38,27.47,26.17,26.96,0.71,11,5,1.22,0.56,3.67,1.67,13,13,3,11,9,0
5cdd665a22747394620c17b7753947b0xgzhw                           ,13,6.5,1.63,13,9,1,9,2,11,8,1,1,1,1,1,1,1,26.62,26.98,26.98,28.49,26.78,27.1,0.89,11,8,1.22,0.89,5.5,4,13,13,4,12,5,0
5e8bf58291656ddd5fd2f71825565446aiopv                           ,1105,15.79,1.25,1105,58,1,311,70,935,886,2,2,1,2,2,2,2,22.34,25.28,23.6,25.09,22.5,22.56,15.28,935,886,3.01,2.85,13.36,12.66,1105,1105,185,284,139,0
65d8228c6c1e5b6042f397afed8a5c7cbo6x3                           ,33,2.75,1.14,33,26,1,23,12,28,29,1,1,1,1,1,1,1,25.81,26.04,26.17,26.82,25.97,25.94,1.12,28,29,1.22,1.26,2.33,2.42,33,33,4,9,3,0
de9f5df5962dc171c7d82ab503c36dbfwicon                           ,20,2.86,20,20,14,1,10,7,17,1,1,1,1,1,1,1,1,25.83,26.19,26.52,26.88,25.99,28.83,0.07,17,1,1.7,0.1,2.43,0.14,20,20,7,7,20,0
eacfdb47b3daccebd9f16779c5542fe5eytoc                           ,27,13.5,1.8,27,22,1,16,2,23,15,1,1,1,1,1,1,1,25.95,26.16,26.47,28.55,26.11,26.54,0.68,23,15,1.44,0.94,11.5,7.5,27,27,4,26,11,0
f4d69870de1e803fe00f8126e73a7e33zwcds                           ,61,15.25,4.36,61,18,1,27,4,52,14,1,1,1,1,1,1,1,25.2,26.42,26.02,27.93,25.36,26.68,0.78,52,14,1.93,0.52,13,3.5,61,61,29,57,43,0
ea5948061b2059bcbd900d3ae7e86e428ae8g                           ,62,4.13,1.55,62,41,1,45,15,53,40,2,1,1,1,1,2,1,23.58,23.99,23.9,25,23.74,24.02,0.98,53,40,1.18,0.89,3.53,2.67,62,62,8,39,11,0
d8ff621bc161b09d9192c445f4b3be7b8xow6                           ,7,3.5,3.5,7,7,1,3,2,6,2,1,1,1,1,1,1,1,27.12,27.12,27.97,28.38,27.28,28.38,0.29,6,2,2,0.67,3,1,7,7,3,6,6,0
77b7daafef906aa3f941992bcf94dd69zxk2p                           ,35,2.19,3.18,35,17,1,27,16,30,11,1,1,1,1,1,1,1,25.78,26.5,26.04,26.56,25.93,26.93,0.65,30,11,1.11,0.41,1.88,0.69,35,35,4,6,19,0
4cf9c56df4594860df56285e9293a7f7evfix                           ,49,7,2.13,49,27,1,32,7,42,23,1,1,1,1,1,1,1,25.35,25.94,25.77,27.29,25.5,26.1,0.85,42,23,1.31,0.72,6,3.29,49,49,8,40,13,0
c749a25f3a07304b959065d83bbfc5f75u1my                           ,14,2.33,2,14,11,1,12,6,12,7,1,1,1,1,1,1,1,26.63,26.87,26.79,27.48,26.79,27.33,0.64,12,7,1,0.58,2,1.17,14,14,2,5,5,0
f9753e9fd6e25e0a1ae176ab95c31146iaqnv                           ,7,7,1.75,7,4,1,5,1,6,4,1,1,1,1,1,1,1,27.07,27.63,27.4,29.01,27.22,27.63,1,6,4,1.2,0.8,6,4,7,7,3,7,4,0
ba194af5111cfcf1dd95eb36160c728ds4kcy                           ,7,3.5,1.75,7,6,1,6,2,6,4,1,1,1,1,1,1,1,27.29,27.44,27.44,28.54,27.44,27.85,0.67,6,4,1,0.67,3,2,7,7,2,6,3,0
b42ef139c2dfbff8356e8886d2b109e06riso                           ,7,3.5,1.4,7,5,1,6,2,6,5,1,1,1,1,1,1,1,27.25,27.58,27.4,28.5,27.4,27.58,1,6,5,1,0.83,3,2.5,7,7,2,6,3,0
fd5cef3fe1217c6591500c715d71717anczcq                           ,14,4.67,1.27,14,13,1,11,3,12,11,1,1,1,1,1,1,1,26.63,26.71,26.88,28.17,26.79,26.88,0.85,12,11,1.09,1,4,3.67,14,14,2,12,4,0
45c3a73b88760d4390f42ea4fae97d84la5wh                           ,7,1.4,1.17,7,7,1,6,5,6,6,1,1,1,1,1,1,1,27.19,27.19,27.34,27.52,27.34,27.34,0.86,6,6,1,1,1.2,1.2,7,7,2,2,2,0
98a5197faba8ba72d6ee9e1c95d65d737sigb                           ,99,99,1.03,99,5,1,25,1,85,96,1,1,1,1,1,1,1,24.68,27.67,26.06,29.28,24.83,24.71,19.2,85,96,3.4,3.84,85,96,99,99,14,99,2,0
219c6102f604c8ff0ead5d23375bb127del0d                           ,241,14.18,2.17,241,23,1,79,17,207,111,1,1,1,1,1,1,1,23.84,26.19,24.96,26.5,24,24.62,4.83,207,111,2.62,1.41,12.18,6.53,241,241,35,186,92,0
e134f2bb79d1a810aada6a24760c8910mh5na                           ,277,10.65,7.49,277,95,1,118,26,238,37,2,2,1,2,2,2,2,23.71,24.78,24.57,26.08,23.86,25.73,0.39,238,37,2.02,0.31,9.15,1.42,277,277,19,113,52,0
e9f928411213f44502e4942a29553ab1tbqgu                           ,57,5.7,1.97,57,10,1,36,10,49,29,1,1,1,1,1,1,1,25.24,26.98,25.7,26.98,25.39,25.91,2.9,49,29,1.36,0.81,4.9,2.9,57,57,4,32,17,0
91dcfc10da696a6d90966ff795751708er5fp                           ,114,4.56,1.18,114,38,1,57,25,98,97,1,1,1,1,1,1,1,24.57,25.67,25.27,26.09,24.73,24.74,2.55,98,97,1.72,1.7,3.92,3.88,114,114,10,31,10,0
db85fb5556f17b744938cdcc2e7ce9b5urspd                           ,36,12,1.8,36,7,1,15,3,31,20,1,1,1,1,1,1,1,25.73,27.37,26.6,28.21,25.88,26.32,2.86,31,20,2.07,1.33,10.33,6.67,36,36,9,32,17,1
a8561bec318a7d3a0082b35b086b4428wekph                           ,252,6.63,1.46,252,115,1,108,38,217,173,1,1,1,1,1,1,1,23.81,24.59,24.65,25.7,23.96,24.18,1.5,217,173,2.01,1.6,5.71,4.55,252,252,35,118,75,0
655b88e646b94d0adb9e15e9f3b9c9a4lvcrz                           ,205,4.66,1.27,205,23,1,99,44,177,162,1,1,1,1,1,1,1,24.01,26.2,24.74,25.55,24.16,24.25,7.04,177,162,1.79,1.64,4.02,3.68,205,205,33,62,38,0
bcda2135a2456d611876679b61dac500vs7sx                           ,22,22,11,22,9,1,8,1,19,2,1,1,1,1,1,1,1,26.11,27,27.12,29.2,26.26,28.51,0.22,19,2,2.38,0.25,19,2,22,22,10,22,20,0
83e8aa6cb15daa745c75ba3c29a2f646zjw33                           ,184,7.08,2.02,184,91,1,86,26,159,91,2,2,1,2,1,2,2,24.12,24.82,24.88,26.08,24.26,24.82,1,159,91,1.85,1.06,6.12,3.5,184,184,12,118,52,0
c6108e22518279361de99b3c7c298235mkoa9                           ,37,3.7,1.37,37,26,1,26,10,32,27,1,1,1,1,1,1,1,25.66,26.02,26.02,26.97,25.81,25.98,1.04,32,27,1.23,1.04,3.2,2.7,37,37,3,9,11,0
25022fb30734c2e5044e031b0e9a4a9ct3354                           ,30,15,7.5,30,19,1,17,2,26,4,1,1,1,1,1,1,1,25.85,26.3,26.41,28.55,25.99,27.86,0.21,26,4,1.53,0.24,13,2,30,30,5,26,25,0
2e33b1ee8a9d4a5cc5f886ca455e8f86kxu5r                           ,30,3.33,1.88,30,10,1,21,9,26,16,1,1,1,1,1,1,1,25.91,27.01,26.27,27.12,26.06,26.54,1.6,26,16,1.24,0.76,2.89,1.78,30,30,4,12,14,0
a6bf74b19fcb2687ce345930c4c16d4e2txda                           ,190,7.92,3.58,190,63,1,84,24,165,53,1,1,1,1,1,1,1,24.09,25.2,24.91,26.16,24.23,25.37,0.84,165,53,1.96,0.63,6.88,2.21,190,190,11,87,46,0
bc7722baf876d0735ddc885691eb687bgz365                           ,259,37,37,259,78,1,79,7,225,7,1,1,1,1,1,1,1,23.77,24.97,24.96,27.38,23.91,27.38,0.09,225,7,2.85,0.09,32.14,1,259,259,39,217,130,0
669c6a0e8aabbf0647e8ee6e150c47b18a4pu                           ,84,6,1.71,84,53,1,23,14,73,49,1,1,1,1,1,1,1,24.91,25.37,26.21,26.7,25.05,25.45,0.92,73,49,3.17,2.13,5.21,3.5,84,84,44,30,27,1
2515c5fd81638d5d0bca39a2b2be3995tante                           ,86,21.5,3.58,86,26,1,40,4,75,24,1,1,1,1,1,1,1,24.88,26.07,25.64,27.94,25.01,26.15,0.92,75,24,1.88,0.6,18.75,6,86,86,21,80,47,0
51d2e1b98b7a1e42b939637dc6e11381zu201                           ,87,3.95,43.5,87,3,1,52,22,76,2,1,1,1,1,1,1,1,24.86,28.22,25.37,26.23,24.99,28.63,0.67,76,2,1.46,0.04,3.45,0.09,87,87,11,29,86,0
2918b09c1ed9e9e8602f85175b266aeej5v6w                           ,40,20,13.33,40,17,1,6,2,35,3,1,1,1,1,1,1,1,25.63,26.48,27.53,28.62,25.76,28.22,0.18,35,3,5.83,0.5,17.5,1.5,40,40,17,38,27,0
9a12aa1aa3560062c6f84bd374eb5f7f422vq                           ,16,4,2.29,16,12,1,13,4,14,7,1,1,1,1,1,1,1,26.54,26.83,26.75,27.92,26.67,27.37,0.58,14,7,1.08,0.54,3.5,1.75,16,16,3,11,10,0
5c2e85ba72b9e9e16f77939fee7ffb5eivaqe                           ,8,2.67,2,8,6,1,7,3,7,4,1,1,1,1,1,1,1,27.2,27.49,27.34,28.18,27.34,27.89,0.67,7,4,1,0.57,2.33,1.33,8,8,2,4,3,0
9c223f867c65938ce8623fc41bec08485xddt                           ,8,4,1.33,8,7,1,5,2,7,6,1,1,1,1,1,1,1,27.23,27.37,27.7,28.62,27.37,27.52,0.86,7,6,1.4,1.2,3.5,3,8,8,3,6,3,0
6393f55c093e04e6e608e1ee8be9c3e28omjd                           ,8,4,1.14,8,7,1,7,2,7,7,1,1,1,1,1,1,1,26.98,27.11,27.11,28.37,27.11,27.11,1,7,7,1,1,3.5,3.5,8,8,2,5,2,0
f19531503f1485a3014189a80971c6fb0d9fu                           ,57,4.38,3.35,57,48,1,39,13,50,17,1,1,1,1,1,1,1,25.26,25.43,25.64,26.74,25.39,26.47,0.35,50,17,1.28,0.44,3.85,1.31,57,57,6,29,24,0
a6ec153fc7002cfd929b9f7199914cf75upgt                           ,993,16.28,1.22,993,97,1,218,61,873,811,2,2,1,2,2,2,2,22.44,24.77,23.96,25.23,22.57,22.64,8.36,873,811,4,3.72,14.31,13.3,993,993,204,206,64,1
86151544b29ad273209ec4605c257b089z588                           ,25,25,1.09,25,9,1,16,1,22,23,1,1,1,1,1,1,1,26.02,27.04,26.47,29.24,26.15,26.1,2.56,22,23,1.38,1.44,22,23,25,25,4,25,3,0
a2bb8b3e3ae4566203eb5b3021b4d594pohf7                           ,42,14,2.47,42,22,1,29,3,37,17,1,1,1,1,1,1,1,25.54,26.19,25.91,28.18,25.67,26.44,0.77,37,17,1.28,0.59,12.33,5.67,42,42,5,36,13,0
05a07a27e235d01fe480ea6ac73b8838jq28x                           ,59,11.8,2.81,59,36,1,34,5,52,21,1,1,1,1,1,1,1,25.24,25.73,25.79,27.71,25.36,26.27,0.58,52,21,1.53,0.62,10.4,4.2,59,59,5,53,16,0
354d4abc23881a40b8f119225e0dbd09tk1u3                           ,17,4.25,1.55,17,14,1,12,4,15,11,1,1,1,1,1,1,1,26.39,26.59,26.74,27.84,26.52,26.83,0.79,15,11,1.25,0.92,3.75,2.75,17,17,3,13,5,0
1395ca662a02245233af951cc7ad8313vk6w0                           ,26,2.89,26,26,18,1,20,9,23,1,1,1,1,1,1,1,1,26.04,26.41,26.3,27.1,26.16,29.3,0.06,23,1,1.15,0.05,2.56,0.11,26,26,3,13,26,0
caa74df2086d71caf6c1b2b9c81d3d98xhpv9                           ,35,7,3.5,35,15,1,29,5,31,10,1,1,1,1,1,1,1,25.72,26.57,25.91,27.67,25.85,26.98,0.67,31,10,1.07,0.34,6.2,2,35,35,4,23,14,0
bd6adbe79fcb843aeb97546947af1236kbg7p                           ,35,3.89,3.18,35,27,1,24,9,31,11,1,1,1,1,1,1,1,25.6,25.86,25.97,26.96,25.72,26.75,0.41,31,11,1.29,0.46,3.44,1.22,35,35,6,23,20,0
644e284380171fa793695a91b6a12c28jcwku                           ,35,8.75,1.94,35,13,1,16,4,31,18,1,1,1,1,1,1,1,25.72,26.71,26.5,27.89,25.84,26.38,1.38,31,18,1.94,1.13,7.75,4.5,35,35,9,29,15,0
d645e4b8b043a18bb1c8689572ad4fe16q3np                           ,9,9,2.25,9,7,1,5,1,8,4,1,1,1,1,1,1,1,26.54,26.79,27.13,28.74,26.66,27.35,0.57,8,4,1.6,0.8,8,4,9,9,4,9,6,0
0e5ec5baf2e15afdbf5212d8461e1ad9h3kr0                           ,18,2.57,2,18,15,1,14,7,16,9,1,1,1,1,1,1,1,26.35,26.53,26.6,27.29,26.47,27.04,0.6,16,9,1.14,0.64,2.29,1.29,18,18,4,5,9,0
7c08de9de285265b2c34970139331f9fnr9ad                           ,99,3.96,1.8,99,32,1,59,25,88,55,1,1,1,1,1,1,1,24.74,25.87,25.26,26.12,24.86,25.33,1.72,88,55,1.49,0.93,3.52,2.2,99,99,5,52,35,0
49c3957287d24e69713e4355933b74baoijix                           ,9,9,1.5,9,7,1,7,1,8,6,1,1,1,1,1,1,1,27,27.25,27.25,29.19,27.11,27.4,0.86,8,6,1.14,0.86,8,6,9,9,3,9,4,0
0f8cb1baa83fefac10f885f79149bf13kn4nw                           ,875,19.44,39.77,875,235,1,241,45,778,22,3,3,1,3,3,3,2,22.56,23.88,23.85,25.53,22.68,26.25,0.09,778,22,3.23,0.09,17.29,0.49,875,875,107,135,782,0
0825d381aa09d1d0c47c77c372f07acbe02ky                           ,66,4.4,6,66,38,1,41,15,59,11,1,1,1,1,1,1,1,25.12,25.67,25.6,26.6,25.23,26.91,0.29,59,11,1.44,0.27,3.93,0.73,66,66,10,28,37,0
11e47dc08d7fa4d1a1953b5868892f72qvlho                           ,10,1.67,5,10,6,1,1,6,9,2,1,1,1,1,1,1,1,24.33,24.84,26.63,24.84,24.43,25.94,0.33,9,2,9,2,1.5,0.33,10,10,10,3,8,0
a96039c7cfb1d040ca978ec5e66ee2c0sb5ht                           ,10,1.67,5,10,9,1,7,6,9,2,1,1,1,1,1,1,1,26.85,26.96,27.21,27.36,26.96,28.46,0.22,9,2,1.29,0.29,1.5,0.33,10,10,2,3,9,0
1ccc69e376c95da9bd569a5d1a176874ivojs                           ,10,5,2.5,10,7,1,5,2,9,4,1,1,1,1,1,1,1,26.94,27.3,27.63,28.55,27.05,27.86,0.57,9,4,1.8,0.8,4.5,2,10,10,5,9,7,0
01255c2c7c5578c186873422fc00fd7afwk8k                           ,31,6.2,2.38,31,8,1,19,5,28,13,1,1,1,1,1,1,1,25.86,27.21,26.35,27.68,25.96,26.73,1.63,28,13,1.47,0.68,5.6,2.6,31,31,5,22,13,0
9211adb9cc770c78a70b55441acd146bfxnz2                           ,31,3.44,2.38,31,14,1,22,9,28,13,1,1,1,1,1,1,1,25.88,26.67,26.22,27.11,25.98,26.75,0.93,28,13,1.27,0.59,3.11,1.44,31,31,5,14,10,0
167b4f37a264b72feb0f559b650d1cbd3ox60                           ,52,7.43,2,52,27,1,34,7,47,26,1,1,1,1,1,1,1,25.36,26.01,25.78,27.36,25.46,26.05,0.96,47,26,1.38,0.76,6.71,3.71,52,52,11,33,26,0
464506515f2ae684bd510b3a50b9121ec7v3a                           ,116,12.89,2.58,116,54,1,61,9,105,45,1,1,1,1,1,1,1,24.57,25.33,25.21,27.12,24.67,25.51,0.83,105,45,1.72,0.74,11.67,5,116,116,10,102,32,0
6c3bdc508c20f2f3871766cd73064c8cib3xh                           ,23,3.83,3.29,23,16,1,13,6,21,7,1,1,1,1,1,1,1,26.11,26.47,26.68,27.46,26.2,27.3,0.44,21,7,1.62,0.54,3.5,1.17,23,23,8,10,13,0
d65c538ae39fc1a7e0677583bba5fdc6ax1et                           ,202,10.63,1.37,202,27,1,97,19,185,147,2,2,1,2,2,2,2,23.65,25.66,24.38,26.01,23.74,23.97,5.44,185,147,1.91,1.52,9.74,7.74,202,202,12,153,29,0
91a3c57b13234af24875c56fb7e2b2f4rb56a                           ,12,3,12,12,9,1,6,4,11,1,1,1,1,1,1,1,1,26.81,27.1,27.5,27.91,26.89,29.29,0.11,11,1,1.83,0.17,2.75,0.25,12,12,5,8,12,0
2b72d702b44fd7dd58062e326fd8e4779j8mp                           ,12,2,4,12,11,1,10,6,11,3,1,1,1,1,1,1,1,26.75,26.84,26.93,27.45,26.84,28.14,0.27,11,3,1.1,0.3,1.83,0.5,12,12,2,6,8,0
340bc29eeeb9b9d04eb1fb72a1a9a2444brgk                           ,24,3,3,24,5,1,18,8,22,8,1,1,1,1,1,1,1,26.1,27.66,26.38,27.19,26.18,27.19,1.6,22,8,1.22,0.44,2.75,1,24,24,5,14,12,0
2993e59bbbd7d14bf4bc21e4d2a4f8eeb18d2                           ,12,2.4,2.4,12,6,1,9,5,11,5,1,1,1,1,1,1,1,26.74,27.43,27.03,27.62,26.83,27.62,0.83,11,5,1.22,0.56,2.2,1,12,12,3,6,8,0
04c6b750b0552089c87ae03de72289cfcpfmh                           ,12,1.71,2,12,10,1,10,7,11,6,1,1,1,1,1,1,1,26.72,26.9,26.9,27.26,26.81,27.41,0.6,11,6,1.1,0.6,1.57,0.86,12,12,2,3,6,0
bbd1d48ef4e8e7e3855938755275ad2b2le9g                           ,36,4.5,1.64,36,14,1,26,8,33,22,1,1,1,1,1,1,1,25.73,26.67,26.06,27.23,25.82,26.22,1.57,33,22,1.27,0.85,4.13,2.75,36,36,7,25,11,0
bb73823b1c3f577402c9aa9eabd1e412vp2xw                           ,545,16.03,1.84,545,79,1,99,34,500,296,2,1,1,2,1,2,2,23.04,24.97,24.75,25.81,23.13,23.65,3.75,500,296,5.05,2.99,14.71,8.71,545,545,274,299,74,0
8126928a319468b6da5edce4097d2398xwita                           ,86,7.82,21.5,86,3,1,46,11,79,4,1,1,1,1,1,1,1,24.39,27.74,25.01,26.44,24.47,27.45,1.33,79,4,1.72,0.09,7.18,0.36,86,86,10,67,52,0
4d1542974bc322859d3d099b8c5193felot1k                           ,124,17.71,20.67,124,30,1,31,7,114,6,1,1,1,1,1,1,1,24.5,25.92,25.88,27.37,24.58,27.53,0.2,114,6,3.68,0.19,16.29,0.86,124,124,72,69,119,0
e8b82b8640ecdd154eebe6b36ec63f0bdwhc4                           ,75,18.75,12.5,75,16,1,29,4,69,6,1,1,1,1,1,1,1,24.97,26.52,25.92,27.9,25.05,27.5,0.38,69,6,2.38,0.21,17.25,1.5,75,75,20,69,45,0
e67abc3ba39537cc640678297a7c5bfag490k                           ,75,9.38,4.69,75,42,1,47,8,69,16,1,1,1,1,1,1,1,25.01,25.59,25.48,27.25,25.09,26.55,0.38,69,16,1.47,0.34,8.63,2,75,75,9,65,40,0
fdd6944b3c3caaa7d1234ecfc11f8d080h90x                           ,13,4.33,4.33,13,9,1,9,3,12,3,1,1,1,1,1,1,1,26.45,26.82,26.82,27.92,26.53,27.92,0.33,12,3,1.33,0.33,4,1,13,13,3,11,6,0
24a9abf72cedcb421e831c1be26607e37zojy                           ,13,6.5,2.6,13,8,1,11,2,12,5,1,1,1,1,1,1,1,26.7,27.19,26.87,28.58,26.78,27.66,0.63,12,5,1.09,0.45,6,2.5,13,13,2,12,4,0
6aeab198df208f8628825f7eb3ec3701p2ybk                           ,78,4.11,1.77,78,37,1,52,19,72,44,1,1,1,1,1,1,1,24.97,25.72,25.38,26.39,25.05,25.55,1.19,72,44,1.38,0.85,3.79,2.32,78,78,5,18,11,0
87c5fcd8d9582701469f94bff3cc415dvq4ia                           ,13,3.25,1.18,13,11,1,11,4,12,11,1,1,1,1,1,1,1,26.47,26.64,26.64,27.65,26.55,26.64,1,12,11,1.09,1,3,2.75,13,13,2,6,3,0
462df7ecf1d47980dea6a93d44fb408d4u2d5                           ,40,2.5,6.67,40,13,1,31,16,37,6,1,1,1,1,1,1,1,25.62,26.75,25.88,26.54,25.7,27.52,0.46,37,6,1.19,0.19,2.31,0.38,40,40,4,7,28,0
72dd0e4788d25f62cc2ba942bb9499dc7quqj                           ,27,5.4,3,27,17,1,17,5,25,9,1,1,1,1,1,1,1,25.98,26.44,26.44,27.66,26.05,27.07,0.53,25,9,1.47,0.53,5,1.8,27,27,9,22,12,0
88ae7a35e374a6fddd079ebb28c822eeohwse                           ,28,9.33,28,28,10,1,2,3,26,1,1,1,1,1,1,1,1,25.95,26.98,28.59,28.19,26.03,29.28,0.1,26,1,13,0.5,8.67,0.33,28,28,27,16,28,0
438e53670ffa2990cdef656700bb49bf684fz                           ,14,7,1,14,12,1,10,2,13,14,1,1,1,1,1,1,1,26.65,26.8,26.99,28.6,26.72,26.65,1.17,13,14,1.3,1.4,6.5,7,14,14,2,13,1,0
c8b23d6565e11d874e221f41440ffd25mrucd                           ,72,8,1.85,72,21,1,33,9,67,39,1,1,1,1,1,1,1,25.05,26.28,25.83,27.13,25.12,25.66,1.86,67,39,2.03,1.18,7.44,4.33,72,72,18,64,21,0
60b8145bcfed7a5f2a23b596a8aff99cdzn4m                           ,44,11,2.32,44,6,1,23,4,41,19,1,1,1,1,1,1,1,25.52,27.51,26.16,27.91,25.59,26.36,3.17,41,19,1.78,0.83,10.25,4.75,44,44,11,39,24,0
16065749457a14b26998fefca503c3ecf9og8                           ,15,2.5,15,15,2,1,12,6,14,1,1,1,1,1,1,1,1,26.47,28.48,26.69,27.39,26.54,29.18,0.5,14,1,1.17,0.08,2.33,0.17,15,15,2,6,15,0
4c2699de8bc9516b09c5e5c8bae6d6c6xiry9                           ,15,1.67,2.14,15,12,1,13,9,14,7,1,1,1,1,1,1,1,26.57,26.79,26.71,27.08,26.63,27.33,0.58,14,7,1.08,0.54,1.56,0.78,15,15,2,7,7,0
37bb1697e1c3922a06c2d2ea4138a4c8s6wgk                           ,519,173,1.02,519,16,1,2,3,485,511,2,2,1,1,1,2,2,20.4,23.88,25.96,25.56,20.47,20.42,31.94,485,511,242.5,255.5,161.67,170.33,519,519,517,306,5,1
6d033ec559ea79a8ffb90d80e0b24e93j82av                           ,107,5.63,5.94,107,27,1,74,19,100,18,1,1,1,1,1,1,1,24.66,26.04,25.03,26.39,24.73,26.44,0.67,100,18,1.35,0.24,5.26,0.95,107,107,8,71,45,0
1bb7a8c04e70386f5496322158e9fc3ef6d84                           ,31,6.2,1.55,31,22,1,16,5,29,20,1,1,1,1,1,1,1,25.76,26.11,26.43,27.59,25.83,26.2,0.91,29,20,1.81,1.25,5.8,4,31,31,13,25,4,0
e24542c1bd46a4a0f98b0fa95d8fc40brecdx                           ,871,54.44,87.1,871,135,1,86,16,815,10,2,2,1,2,1,2,2,22.57,24.43,24.88,26.57,22.63,27.04,0.07,815,10,9.48,0.12,50.94,0.63,871,871,492,816,806,1
47d1dbfb67706772f8a44f50e5656602z04rc                           ,16,1.45,16,16,5,1,11,11,15,1,1,1,1,1,1,1,1,26.42,27.58,26.79,26.79,26.48,29.19,0.2,15,1,1.36,0.09,1.36,0.09,16,16,6,5,16,0
d3c80e9f6b8e1d774679fd8dd5aae611e3qls                           ,16,1.78,1.14,16,14,1,14,9,15,14,1,1,1,1,1,1,1,26.46,26.6,26.6,27.04,26.53,26.6,1,15,14,1.07,1,1.67,1.56,16,16,2,6,3,0
9f52fd88ba073512be19e3d24d4bb6f91l531                           ,50,4.17,2,50,9,1,37,12,47,25,1,1,1,1,1,1,1,25.36,27.08,25.67,26.79,25.43,26.06,2.78,47,25,1.27,0.68,3.92,2.08,50,50,3,27,16,0
4199816cef8be846ca71ae752575744fimyto                           ,118,118,23.6,118,6,1,1,1,111,5,3,2,1,1,1,3,3,19.19,22.17,23.96,23.96,19.25,22.35,0.83,111,5,111,5,111,5,118,118,118,118,30,0
313ede314e2e05c31471fd6a93f98af713jud                           ,17,1.42,1.7,17,3,1,16,12,16,10,1,1,1,1,1,1,1,26.37,28.11,26.43,26.72,26.43,26.9,3.33,16,10,1,0.63,1.33,0.83,17,17,2,3,5,0
96f31c5b3baa8704096cc8d4301b4c96i6fyp                           ,34,3.4,1.31,34,24,1,25,10,32,26,1,1,1,1,1,1,1,25.78,26.13,26.09,27.01,25.84,26.05,1.08,32,26,1.28,1.04,3.2,2.6,34,34,5,8,4,0
d36857d18a397e7e24d05dcbef3b919ftjstv                           ,17,5.67,1.21,17,8,1,10,3,16,14,1,1,1,1,1,1,1,26.46,27.21,26.99,28.2,26.52,26.65,1.75,16,14,1.6,1.4,5.33,4.67,17,17,5,9,3,0
0fa357965f89388d8e7eb8cbc3b85c6bnnro4                           ,35,7,7,35,19,1,22,5,33,5,1,1,1,1,1,1,1,25.64,26.25,26.1,27.58,25.69,27.58,0.26,33,5,1.5,0.23,6.6,1,35,35,8,27,13,0
7ce12bb499c156ba4513becaa42aa8c143v75                           ,35,35,1.03,35,8,1,18,1,33,34,1,1,1,1,1,1,1,25.76,27.23,26.42,29.31,25.82,25.79,4.25,33,34,1.83,1.89,33,34,35,35,8,35,2,0
9685887173cc2e1e5ee3993832a4b153bfl9m                           ,36,2.77,3,36,10,1,25,13,34,12,1,1,1,1,1,1,1,25.67,26.95,26.03,26.69,25.72,26.77,1.2,34,12,1.36,0.48,2.62,0.92,36,36,8,20,18,0
3ded667003605eb856ed1aa2b82c1732gtma1                           ,38,19,6.33,38,22,1,16,2,36,6,1,1,1,1,1,1,1,25.7,26.25,26.57,28.65,25.76,27.55,0.27,36,6,2.25,0.38,18,3,38,38,16,37,26,0
e0a9e4ffe2acd28599dacb91c98c34bc66vo3                           ,20,3.33,2.5,20,15,1,14,6,19,8,1,1,1,1,1,1,1,26.31,26.6,26.67,27.52,26.36,27.23,0.53,19,8,1.36,0.57,3.17,1.33,20,20,4,13,7,0
44bc1c87245aac66d176620f6ac9611ddbcil                           ,20,10,1.18,20,17,1,17,2,19,17,1,1,1,1,1,1,1,26.26,26.42,26.42,28.56,26.31,26.42,1,19,17,1.12,1,9.5,8.5,20,20,2,14,3,0
481db1a88023d22b3533044bff5239dbf3cda                           ,21,2.63,7,21,5,1,17,8,20,3,1,1,1,1,1,1,1,26.19,27.63,26.4,27.16,26.24,28.14,0.6,20,3,1.18,0.18,2.5,0.38,21,21,3,11,14,0
12fefd74d82d90541872847f199f6324cowi5                           ,21,2.63,1.91,21,17,1,15,8,20,11,1,1,1,1,1,1,1,26.29,26.5,26.63,27.26,26.34,26.94,0.65,20,11,1.33,0.73,2.5,1.38,21,21,3,11,9,0
ea57e35acda9a8f8b75f4d9bc049f74d7qx3t                           ,65,5.91,1.48,65,39,1,37,11,62,44,1,1,1,1,1,1,1,25.16,25.67,25.72,26.94,25.21,25.55,1.13,62,44,1.68,1.19,5.64,4,65,65,7,50,12,0
9dd7e7ef94a7bc5bc9f98c42099910e7o76qh                           ,22,2,1.16,22,12,1,18,11,21,19,1,1,1,1,1,1,1,26.21,26.81,26.41,26.9,26.25,26.35,1.58,21,19,1.17,1.06,1.91,1.73,22,22,2,7,4,0
0547dbd3ecb4a293913f138d60b586fdf4ane                           ,164,5.86,82,164,24,1,2,28,157,2,1,1,1,1,1,1,1,24.24,26.16,28.65,26.01,24.29,28.65,0.08,157,2,78.5,1,5.61,0.07,164,164,110,45,163,0
