bid_merchandise,bid_country,bid_url,total_auctions,total_devices,total_countries,total_ips,total_urls,max_bids,max_auctions,max_devices,max_countries,max_ips,max_urls,bid_freq,auction_freq,device_freq,country_freq,ip_freq,url_freq,url_auction,ip_device,url_device,ip_country,url_country,max_bid_in_device,max_bid_in_country,max_bid_in_url,outcome
2.35E-05,0.000261233,0.00131406,0.000947867,0.001375516,0.007352941,8.55E-05,0,0,0,0,0,0,0,0.696326531,0.71366782,0.696326531,0.71366782,0.678200692,0.773356401,0.007621467,0.003095975,0.001252495,0.00044843,0.000529064,0,3.98E-05,4.41E-05,0
0.000117524,0.000433647,0.001149803,0.007582938,0.004814305,0.036764706,0.00042746,0.000173581,0,0,0,0,0,0,0.801632653,0.807093426,0.827755102,0.841695502,0.789792388,0.87716263,0.006668784,0.004664603,0.001917883,0.000744395,0.000724588,0.000234338,0.000119408,0.000110368,0
4.70E-05,0.002089864,0.000985545,0.000947867,0.002063274,0,0.000170984,5.79E-05,0,0,0,0,0,0,0.737142857,0.801038062,0.755918367,0.860726644,0.721453287,0.801038062,0.015560495,0.004127967,0.001917883,0.003587444,0.002254273,7.81E-05,0.00015921,6.62E-05,0
4.70E-05,0.000783699,0.000985545,0.003791469,0.002063274,0.007352941,0.000170984,5.79E-05,0,0,0,0,0,0,0.822857143,0.812283737,0.841632653,0.891868512,0.812283737,0.891868512,0.006033661,0.004127967,0.001917883,0.001345291,0.001104134,7.81E-05,0.000119408,4.41E-05,0
0.000105772,0.001217346,0.000985545,0.007582938,0.006189821,0.014705882,0.000384714,0.000173581,0,0,0,0,0,0,0.791836735,0.788927336,0.791836735,0.884083045,0.779411765,0.85899654,0.006668784,0.003095975,0.001526479,0.002089686,0.00148368,0,0.000278618,0.000110368,0
4.70E-05,0.000350052,0.000985545,0.000947867,0.002751032,0.014705882,0.000170984,5.79E-05,0,0,0,0,0,0,0.808163265,0.875432526,0.808163265,0.84083045,0.796712803,0.875432526,0.015560495,0.003095975,0.001526479,0.000600897,0.000724588,0,7.96E-05,6.62E-05,0
4.70E-05,0.000350052,0.000985545,0.003791469,0.002751032,0.014705882,0.000170984,5.79E-05,0,0,0,0,0,0,0.848979592,0.839965398,0.848979592,0.884083045,0.839965398,0.918685121,0.006033661,0.003095975,0.001526479,0.000600897,0.000724588,0,7.96E-05,6.62E-05,0
0.000117524,0.001394984,0.000788436,0.008530806,0.005502063,0.014705882,0.00042746,0.000231441,0,0,0,0,0,0,0.782040816,0.777681661,0.798367347,0.881487889,0.769031142,0.837370242,0.007621467,0.004004128,0.002152726,0.002394619,0.001874727,7.81E-05,0.000318421,0.000132442,0
0.000105772,0.002089864,0.00065703,0.004739336,0.002751032,0.007352941,0.000384714,0.000231441,0,0,0,0,0,0,0.800816327,0.833044983,0.857142857,0.928200692,0.788927336,0.848615917,0.012861226,0.007223942,0.003874907,0.003587444,0.002829342,0.000234338,0.000238815,0.000110368,0
1.18E-05,0.000522466,0.00065703,0.000947867,0,0,4.27E-05,0,0,0,0,0,0,0,0.379591837,0.342560554,0.435918367,0.402249135,0.342560554,0.402249135,0.007621467,0.007223942,0.003874907,0.000896861,0.001104134,7.81E-05,3.98E-05,2.21E-05,0
1.18E-05,0.000522466,0.00065703,0.000947867,0,0,4.27E-05,0,0,0,0,0,0,0,0.773061224,0.759515571,0.829387755,0.819204152,0.759515571,0.819204152,0.007621467,0.007223942,0.003874907,0.000896861,0.001104134,7.81E-05,3.98E-05,2.21E-05,0
1.18E-05,0.000522466,0.00065703,0,0,0,4.27E-05,0,0,0,0,0,0,0,0.87755102,0.930795848,0.934693878,0.930795848,0.870242215,0.930795848,0.015560495,0.007223942,0.003874907,0.000896861,0.001104134,7.81E-05,3.98E-05,2.21E-05,0
1.18E-05,0.000522466,0.00065703,0.000947867,0,0,4.27E-05,0,0,0,0,0,0,0,0.880816327,0.873702422,0.937142857,0.933391003,0.873702422,0.933391003,0.007621467,0.007223942,0.003874907,0.000896861,0.001104134,7.81E-05,3.98E-05,2.21E-05,0
1.18E-05,0.000522466,0.00065703,0.000947867,0,0,4.27E-05,0,0,0,0,0,0,0,0.875918367,0.868512111,0.932244898,0.928200692,0.868512111,0.928200692,0.007621467,0.007223942,0.003874907,0.000896861,0.001104134,7.81E-05,3.98E-05,2.21E-05,0
1.18E-05,0,0.00065703,0.000947867,0,0.007352941,4.27E-05,0,0,0,0,0,0,0,0.866122449,0.858131488,0.923265306,0.858131488,0.858131488,0.918685121,0.007621467,0.007223942,0.003874907,0,0.000529064,7.81E-05,0,2.21E-05,0
1.18E-05,0,0.00065703,0.000947867,0,0.007352941,4.27E-05,0,0,0,0,0,0,0,0.825306122,0.814878893,0.881632653,0.814878893,0.814878893,0.874567474,0.007621467,0.007223942,0.003874907,0,0.000529064,7.81E-05,0,2.21E-05,0
1.18E-05,0,0.00065703,0.000947867,0,0.007352941,4.27E-05,0,0,0,0,0,0,0,0.548571429,0.521626298,0.605714286,0.521626298,0.521626298,0.582179931,0.007621467,0.007223942,0.003874907,0,0.000529064,7.81E-05,0,2.21E-05,0
8.23E-05,0.003657262,0.00065703,0.000947867,0.00343879,0,0.000299222,0.000173581,0,0,0,0,0,0,0.752653061,0.857266436,0.776326531,0.917820069,0.737889273,0.797577855,0.031438552,0.004458204,0.002583271,0.006278027,0.004554551,0.000156226,0.000278618,4.41E-05,0
3.53E-05,0.001567398,0.00065703,0.002843602,0.001375516,0,0.000128238,5.79E-05,0,0,0,0,0,0,0.865306122,0.857266436,0.888979592,0.977508651,0.857266436,0.917820069,0.007621467,0.004458204,0.002583271,0.002690583,0.002254273,7.81E-05,0.000119408,4.41E-05,0
8.23E-05,0.000522466,0.00065703,0.004739336,0.004126547,0.022058824,0.000299222,0.000173581,0,0,0,0,0,0,0.823673469,0.838235294,0.835102041,0.873702422,0.813148789,0.873702422,0.010320737,0.003673891,0.002191867,0.000896861,0.001104134,7.81E-05,0.000119408,6.62E-05,0
0.000152781,0.00191745,0.00065703,0.000947867,0.008940853,0.014705882,0.000555698,0.000347162,0,0,0,0,0,0,0.764081633,0.917820069,0.764081633,0.883217993,0.75,0.809688581,0.055255637,0.003095975,0.001917883,0.00329148,0.002633819,0,0.000437828,6.62E-05,0
1.18E-05,0.000522466,0.00065703,0.000947867,0.000687758,0,4.27E-05,0,0,0,0,0,0,0,0.365714286,0.327854671,0.365714286,0.388408304,0.327854671,0.388408304,0.007621467,0.003095975,0.001917883,0.000896861,0.001104134,0,3.98E-05,2.21E-05,0
1.18E-05,0.000522466,0.00065703,0.000947867,0.000687758,0,4.27E-05,0,0,0,0,0,0,0,0.907755102,0.902249135,0.907755102,0.961937716,0.902249135,0.961937716,0.007621467,0.003095975,0.001917883,0.000896861,0.001104134,0,3.98E-05,2.21E-05,0
1.18E-05,0.000522466,0.00065703,0,0.000687758,0,4.27E-05,0,0,0,0,0,0,0,0.820408163,0.869377163,0.820408163,0.869377163,0.809688581,0.869377163,0.015560495,0.003095975,0.001917883,0.000896861,0.001104134,0,3.98E-05,2.21E-05,0
1.18E-05,0.000522466,0.00065703,0,0.000687758,0,4.27E-05,0,0,0,0,0,0,0,0.841632653,0.892733564,0.841632653,0.892733564,0.832179931,0.892733564,0.015560495,0.003095975,0.001917883,0.000896861,0.001104134,0,3.98E-05,2.21E-05,0
1.18E-05,0.000522466,0.00065703,0.000947867,0.000687758,0,4.27E-05,0,0,0,0,0,0,0,0.668571429,0.648788927,0.668571429,0.708477509,0.648788927,0.708477509,0.007621467,0.003095975,0.001917883,0.000896861,0.001104134,0,3.98E-05,2.21E-05,0
1.18E-05,0.000522466,0.00065703,0.000947867,0.000687758,0,4.27E-05,0,0,0,0,0,0,0,0.853061224,0.844290657,0.853061224,0.903979239,0.844290657,0.903979239,0.007621467,0.003095975,0.001917883,0.000896861,0.001104134,0,3.98E-05,2.21E-05,0
1.18E-05,0.000522466,0.00065703,0.000947867,0.000687758,0,4.27E-05,0,0,0,0,0,0,0,0.84244898,0.833044983,0.84244898,0.892733564,0.833044983,0.892733564,0.007621467,0.003095975,0.001917883,0.000896861,0.001104134,0,3.98E-05,2.21E-05,0
1.18E-05,0,0.00065703,0.000947867,0.000687758,0.007352941,4.27E-05,0,0,0,0,0,0,0,0.860408163,0.852076125,0.860408163,0.852076125,0.852076125,0.911764706,0.007621467,0.003095975,0.001917883,0,0.000529064,0,0,2.21E-05,0
1.18E-05,0,0.00065703,0.000947867,0.000687758,0.007352941,4.27E-05,0,0,0,0,0,0,0,0.867755102,0.859861592,0.867755102,0.859861592,0.859861592,0.920415225,0.007621467,0.003095975,0.001917883,0,0.000529064,0,0,2.21E-05,0
3.53E-05,0,0.00065703,0.002843602,0.002063274,0.022058824,0.000128238,5.79E-05,0,0,0,0,0,0,0.875918367,0.868512111,0.875918367,0.868512111,0.868512111,0.928200692,0.007621467,0.003095975,0.001917883,0,0.000529064,0,0,4.41E-05,0
1.18E-05,0,0.00065703,0.000947867,0.000687758,0.007352941,4.27E-05,0,0,0,0,0,0,0,0.929795918,0.925605536,0.929795918,0.925605536,0.925605536,0.985294118,0.007621467,0.003095975,0.001917883,0,0.000529064,0,0,2.21E-05,0
0.000411334,0.001358412,0.000584757,0.018957346,0.022008253,0.066176471,0.00149611,0.001041486,0,0,0,0,0,0,0.700408163,0.729238754,0.707755102,0.794117647,0.682525952,0.737889273,0.01397269,0.003467492,0.002231007,0.002331839,0.002139259,7.81E-05,0.000358223,8.83E-05,0
9.40E-05,0.000417973,0.000525624,0.006635071,0.004814305,0.029411765,0.000341968,0.000231441,0,0,0,0,0,0,0.815510204,0.814878893,0.825306122,0.855536332,0.80449827,0.855536332,0.009685614,0.003632611,0.002426709,0.000717489,0.001104134,7.81E-05,7.96E-05,8.83E-05,0
7.05E-05,0.00069488,0.000492773,0.004739336,0.004126547,0.014705882,0.000256476,0.000173581,0,0,0,0,0,0,0.813061224,0.815743945,0.813061224,0.875432526,0.801903114,0.850346021,0.010320737,0.003095975,0.002191867,0.001192825,0.00148368,0,0.00015921,4.41E-05,0
4.70E-05,0,0.00044021,0.001895735,0,0.029411765,0.000170984,0.000115721,0,0,0,0,0,0,0.608979592,0.629757785,0.740408163,0.585640138,0.585640138,0.629757785,0.015560495,0.019607843,0.011703002,0,0.000644078,0.000312451,0,4.41E-05,0
4.70E-05,0.000783699,0.00044021,0.000947867,0.001375516,0.007352941,0.000170984,0.000115721,0.111111111,0,0,0,0.111111111,0,0.747755102,0.812283737,0.790204082,0.812283737,0.732698962,0.777681661,0.023499524,0.005861713,0.003874907,0.001345291,0.001679203,0.000156226,0.000119408,4.41E-05,0
4.70E-05,0.000783699,0.00044021,0.000947867,0.002063274,0.007352941,0.000170984,0.000115721,0,0,0,0,0,0,0.789387755,0.856401384,0.807346939,0.856401384,0.776816609,0.820934256,0.023499524,0.004127967,0.002896395,0.001345291,0.001679203,7.81E-05,0.000119408,2.21E-05,0
0.000105772,0.000350052,0.00044021,0.006635071,0.005502063,0.036764706,0.000384714,0.000289302,0,0,0,0,0,0,0.808163265,0.815743945,0.817142857,0.84083045,0.796712803,0.84083045,0.011590981,0.003550052,0.002583271,0.000600897,0.001104134,7.81E-05,7.96E-05,6.62E-05,0
4.70E-05,0.000783699,0.00044021,0.003791469,0.002751032,0.007352941,0.000170984,0.000115721,0,0,0,0,0,0,0.854693878,0.846020761,0.854693878,0.925605536,0.846020761,0.89100346,0.009209273,0.003095975,0.002309288,0.001345291,0.001679203,0,0.000119408,2.21E-05,0
4.70E-05,0.000350052,0.00044021,0.001895735,0.002751032,0.014705882,0.000170984,0.000115721,0,0,0,0,0,0,0.831836735,0.865916955,0.831836735,0.865916955,0.821799308,0.865916955,0.015560495,0.003095975,0.002309288,0.000600897,0.001104134,0,7.96E-05,2.21E-05,0
8.23E-05,0.001567398,0.000394218,0.002843602,0.004814305,0.007352941,0.000299222,0.000231441,0,0,0,0,0,0,0.82122449,0.870242215,0.82122449,0.929930796,0.810553633,0.851211073,0.01953001,0.003095975,0.002426709,0.002690583,0.002829342,0,0.000199013,4.41E-05,0
0.000152781,0.006792059,0.000367937,0.000947867,0.007565337,0,0.000555698,0.000462883,0,0,0,0,0,0,0.735510204,0.888408304,0.748571429,0.948096886,0.719723183,0.757785467,0.071133693,0.00379773,0.002896395,0.011659193,0.010305247,7.81E-05,0.000517434,0.000110368,0
2.35E-05,0,0.000328515,0.000947867,0,0.014705882,8.55E-05,5.79E-05,0,0,0,0,0,0,0.650612245,0.665224913,0.740408163,0.629757785,0.629757785,0.665224913,0.015560495,0.011351909,0.007788955,0,0.000724588,0.000156226,0,2.21E-05,0
2.35E-05,0,0.000328515,0.000947867,0,0.014705882,8.55E-05,5.79E-05,0,0,0,0,0,0,0.569795918,0.579584775,0.659591837,0.544117647,0.544117647,0.579584775,0.015560495,0.011351909,0.007788955,0,0.000724588,0.000156226,0,2.21E-05,0
2.35E-05,0.001044932,0.000328515,0.001895735,0.000687758,0,8.55E-05,5.79E-05,0,0,0,0,0,0,0.85877551,0.850346021,0.891428571,0.94550173,0.850346021,0.884948097,0.010320737,0.005159959,0.003874907,0.001793722,0.002254273,7.81E-05,7.96E-05,2.21E-05,0
2.35E-05,0.000261233,0.000328515,0,0.000687758,0.007352941,8.55E-05,5.79E-05,0,0,0,0,0,0,0.822857143,0.907439446,0.855510204,0.846885813,0.812283737,0.846885813,0.031438552,0.005159959,0.003874907,0.00044843,0.001104134,7.81E-05,3.98E-05,2.21E-05,0
5.88E-05,0.001044932,0.000328515,0.002843602,0.002751032,0.007352941,0.00021373,0.000173581,0,0,0,0,0,0,0.848163265,0.873702422,0.862857143,0.934256055,0.839100346,0.873702422,0.015560495,0.003921569,0.003092098,0.001793722,0.002254273,7.81E-05,0.00015921,4.41E-05,0
5.88E-05,0.000522466,0.000328515,0.004739336,0.002751032,0.014705882,0.00021373,0.000173581,0,0,0,0,0,0,0.844897959,0.835640138,0.859591837,0.89532872,0.835640138,0.870242215,0.010320737,0.003921569,0.003092098,0.000896861,0.00148368,7.81E-05,0.000119408,4.41E-05,0
2.35E-05,0.000261233,0.000328515,0.001895735,0.001375516,0.007352941,8.55E-05,5.79E-05,0,0,0,0,0,0,0.875918367,0.868512111,0.875918367,0.903979239,0.868512111,0.903979239,0.010320737,0.003095975,0.002583271,0.00044843,0.001104134,0,3.98E-05,2.21E-05,0
2.35E-05,0.000261233,0.000328515,0.001895735,0.001375516,0.007352941,8.55E-05,5.79E-05,0,0,0,0,0,0,0.897959184,0.891868512,0.897959184,0.92733564,0.891868512,0.92733564,0.010320737,0.003095975,0.002583271,0.00044843,0.001104134,0,3.98E-05,2.21E-05,0
2.35E-05,0.000261233,0.000328515,0.001895735,0.001375516,0.007352941,8.55E-05,5.79E-05,0,0,0,0,0,0,0.495510204,0.465397924,0.495510204,0.500865052,0.465397924,0.500865052,0.010320737,0.003095975,0.002583271,0.00044843,0.001104134,0,3.98E-05,2.21E-05,0
2.35E-05,0.000261233,0.000328515,0.001895735,0.001375516,0.007352941,8.55E-05,5.79E-05,0,0,0,0,0,0,0.80244898,0.790657439,0.80244898,0.825259516,0.790657439,0.825259516,0.010320737,0.003095975,0.002583271,0.00044843,0.001104134,0,3.98E-05,2.21E-05,0
0.000141029,0.001739812,0.000289093,0.01042654,0.006189821,0.014705882,0.000512952,0.000462883,0,0,0,0,0,0,0.786122449,0.780276817,0.807346939,0.899653979,0.773356401,0.80449827,0.011590981,0.004334365,0.003483502,0.002986547,0.003404412,7.81E-05,0.000358223,6.62E-05,0
7.05E-05,0.00069488,0.000262812,0.004739336,0.00343879,0.014705882,0.000256476,0.000231441,0,0,0,0,0,0,0.829387755,0.832179931,0.841632653,0.892733564,0.819204152,0.848615917,0.012861226,0.00379773,0.003209519,0.001192825,0.001874727,7.81E-05,7.96E-05,2.21E-05,0
3.53E-05,0.001567398,0.00021682,0.001895735,0.001375516,0,0.000128238,0.000115721,0,0,0,0,0,0,0.828571429,0.843425606,0.852244898,0.937716263,0.8183391,0.843425606,0.015560495,0.004458204,0.003874907,0.002690583,0.003404412,7.81E-05,0.000119408,2.21E-05,0
3.53E-05,0.000172414,0.00021682,0.002843602,0.001375516,0.014705882,0.000128238,0.000115721,0,0,0,0,0,0,0.886530612,0.879757785,0.910204082,0.904844291,0.879757785,0.904844291,0.011590981,0.004458204,0.003874907,0.000295964,0.001104134,7.81E-05,3.98E-05,2.21E-05,0
3.53E-05,0.000172414,0.00021682,0.002843602,0.001375516,0.014705882,0.000128238,0.000115721,0,0,0,0,0,0,0.783673469,0.770761246,0.807346939,0.795847751,0.770761246,0.795847751,0.011590981,0.004458204,0.003874907,0.000295964,0.001104134,7.81E-05,3.98E-05,2.21E-05,0
3.53E-05,0.001567398,0.00021682,0.002843602,0.002063274,0,0.000128238,0.000115721,0,0,0,0,0,0,0.820408163,0.809688581,0.820408163,0.929930796,0.809688581,0.834775087,0.011590981,0.003095975,0.002896395,0.002690583,0.003404412,0,0.000119408,2.21E-05,0
3.53E-05,0.001567398,0.00021682,0.002843602,0.002063274,0,0.000128238,0.000115721,0,0,0,0,0,0,0.673469388,0.653979239,0.673469388,0.774221453,0.653979239,0.679065744,0.011590981,0.003095975,0.002896395,0.002690583,0.003404412,0,0.000119408,2.21E-05,0
3.53E-05,0.000522466,0.00021682,0.002843602,0.002063274,0.007352941,0.000128238,0.000115721,0,0,0,0,0,0,0.825306122,0.814878893,0.825306122,0.874567474,0.814878893,0.839100346,0.011590981,0.003095975,0.002896395,0.000896861,0.001679203,0,7.96E-05,2.21E-05,0
3.53E-05,0.000172414,0.00021682,0.000947867,0.002063274,0.014705882,0.000128238,0.000115721,0,0,0,0,0,0,0.880816327,0.934256055,0.880816327,0.898788927,0.873702422,0.898788927,0.023499524,0.003095975,0.002896395,0.000295964,0.001104134,0,3.98E-05,2.21E-05,0
3.53E-05,0,0.00021682,0.001895735,0.002063274,0.022058824,0.000128238,0.000115721,0,0,0,0,0,0,0.849795918,0.865051903,0.849795918,0.84083045,0.84083045,0.865051903,0.015560495,0.003095975,0.002896395,0,0.000816599,0,0,2.21E-05,0
9.40E-05,0.001828631,0.000190539,0.007582938,0.004814305,0.007352941,0.000341968,0.000347162,0,0,0,0,0,0,0.817142857,0.806228374,0.826938776,0.936851211,0.806228374,0.827854671,0.012067323,0.003632611,0.003405221,0.003139013,0.003979482,7.81E-05,0.000278618,2.21E-05,0
9.40E-05,0.001828631,0.000190539,0.006635071,0.004814305,0.007352941,0.000341968,0.000347162,0,0,0,0,0,0,0.804081633,0.802768166,0.813877551,0.922145329,0.792387543,0.814013841,0.013655129,0.003632611,0.003405221,0.003139013,0.003979482,7.81E-05,0.000278618,2.21E-05,0
0.000105772,0.001217346,0.000164258,0.004739336,0.004126547,0.014705882,0.000384714,0.000405022,0,0,0,0,0,0,0.794285714,0.826124567,0.823673469,0.886678201,0.78200692,0.801903114,0.020800254,0.004871001,0.004422874,0.002089686,0.003024866,0.000156226,0.000238815,4.41E-05,0
0.000105772,0.002089864,0.000164258,0.008530806,0.004814305,0.007352941,0.000384714,0.000405022,0,0,0,0,0,0,0.805714286,0.794117647,0.824489796,0.933391003,0.794117647,0.814013841,0.012384884,0.004127967,0.003874907,0.003587444,0.004554551,0.000156226,0.000318421,4.41E-05,0
4.70E-05,0,0.000164258,0.002843602,0.002063274,0.029411765,0.000170984,0.000173581,0,0,0,0,0,0,0.866122449,0.87716263,0.884081633,0.858131488,0.858131488,0.87716263,0.015560495,0.004127967,0.003874907,0,0.000874106,7.81E-05,0,2.21E-05,0
4.70E-05,0.002089864,0.000164258,0.000947867,0.002751032,0,0.000170984,0.000173581,0,0,0,0,0,0,0.826938776,0.896193772,0.826938776,0.955882353,0.816608997,0.835640138,0.031438552,0.003095975,0.003092098,0.003587444,0.004554551,0,0.00015921,2.21E-05,0
4.70E-05,0.002089864,0.000164258,0.002843602,0.002751032,0,0.000170984,0.000173581,0,0,0,0,0,0,0.859591837,0.871107266,0.859591837,0.990484429,0.851211073,0.871107266,0.015560495,0.003095975,0.003092098,0.003587444,0.004554551,0,0.00015921,2.21E-05,0
5.88E-05,0.00261233,0.000131406,0.004739336,0.00343879,0,0.00021373,0.000231441,0,0,0,0,0,0,0.804897959,0.793252595,0.804897959,0.948096886,0.793252595,0.808823529,0.012861226,0.003095975,0.003209519,0.004484305,0.00570469,0,0.000199013,2.21E-05,0
5.88E-05,0.000522466,0.000131406,0.004739336,0.00343879,0.014705882,0.00021373,0.000231441,0,0,0,0,0,0,0.840816327,0.831314879,0.840816327,0.891868512,0.831314879,0.846885813,0.012861226,0.003095975,0.003209519,0.000896861,0.001874727,0,0.000119408,2.21E-05,0
0.000141029,0.001175549,0.000118265,0.011374408,0.005502063,0.022058824,0.000512952,0.000578603,0,0,0,0,0,0,0.780408163,0.767301038,0.810612245,0.869377163,0.767301038,0.781141869,0.013178787,0.004912281,0.004735997,0.002017937,0.003116877,0.000156226,0.000318421,2.21E-05,0
7.05E-05,0.00069488,0.000111695,0.005687204,0.00343879,0.014705882,0.000256476,0.000289302,0,0,0,0,0,0,0.838367347,0.828719723,0.851428571,0.902249135,0.828719723,0.842560554,0.013337567,0.00379773,0.003874907,0.001192825,0.002254273,7.81E-05,0.000119408,2.21E-05,0
0.000164534,0.00045977,9.86E-05,0.012322275,0.008253095,0.051470588,0.000598444,0.000694324,0,0,0,0,0,0,0.770612245,0.762975779,0.782040816,0.811418685,0.756920415,0.769031142,0.014449031,0.00371517,0.003874907,0.000789238,0.001828721,0.000156226,0.000199013,4.41E-05,0
0.002373985,0.10553814,6.57E-06,0.020853081,0.000687758,0,0.008634693,0.011572065,0.111111111,0.125,0.142857143,0,0.111111111,0.166666667,0.275102041,0.420415225,0.652244898,0.691176471,0.23183391,0.232698962,0.138456653,0.417956656,0.393322635,0.181165919,0.231131967,0.008201843,0.008040121,4.41E-05,1
0.001034211,0.045977011,0,0.01042654,0,0,0.003761648,0.005091709,0,0,0,0,0,0,0.330612245,0.464532872,0.697142857,0.679065744,0.290657439,0.290657439,0.117497618,0.366357069,0.348311088,0.078923767,0.10231638,0.006873926,0.003502627,0,1
1.18E-05,0.000522466,0,0.000947867,0,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.891428571,0.884948097,0.947755102,0.944636678,0.884948097,0.884948097,0.015560495,0.007223942,0.007788955,0.000896861,0.002254273,7.81E-05,3.98E-05,0,0
1.18E-05,0.000522466,0,0,0,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.546938776,0.579584775,0.603265306,0.579584775,0.519896194,0.519896194,0.031438552,0.007223942,0.007788955,0.000896861,0.002254273,7.81E-05,3.98E-05,0,0
1.18E-05,0,0,0.000947867,0,0.007352941,4.27E-05,5.79E-05,0,0,0,0,0,0,0.848979592,0.839965398,0.905306122,0.839965398,0.839965398,0.839965398,0.015560495,0.007223942,0.007788955,0,0.001104134,7.81E-05,0,0,0
2.35E-05,0.000261233,0,0.000947867,0.000687758,0.007352941,8.55E-05,0.000115721,0,0,0,0,0,0,0.853877551,0.880622837,0.887346939,0.880622837,0.845155709,0.845155709,0.023499524,0.005159959,0.005831931,0.00044843,0.001679203,7.81E-05,3.98E-05,0,0
3.53E-05,0.000522466,0,0.000947867,0.001375516,0.007352941,0.000128238,0.000173581,0,0,0,0,0,0,0.844897959,0.89532872,0.868571429,0.89532872,0.835640138,0.835640138,0.031438552,0.004458204,0.005166543,0.000896861,0.002254273,7.81E-05,7.96E-05,0,0
5.88E-05,0.00261233,0,0.003791469,0.00343879,0,0.00021373,0.000289302,0,0,0,0,0,0,0.844081633,0.850346021,0.844081633,0.989619377,0.834775087,0.834775087,0.018736107,0.003095975,0.003874907,0.004484305,0.006854829,0,0.000199013,0,0
4.70E-05,0.002089864,0,0.002843602,0.002751032,0,0.000170984,0.000231441,0,0,0,0,0,0,0.862857143,0.873702422,0.862857143,0.993944637,0.85467128,0.85467128,0.01953001,0.003095975,0.003874907,0.003587444,0.00570469,0,0.00015921,0,0
7.05E-05,0.001306165,0,0.001895735,0.004126547,0.007352941,0.000256476,0.000347162,0,0,0,0,0,0,0.81877551,0.881487889,0.81877551,0.916089965,0.807958478,0.807958478,0.036678311,0.003095975,0.003874907,0.002242152,0.003979482,0,0.000199013,0,0
2.35E-05,0.001044932,0,0,0.001375516,0,8.55E-05,0.000115721,0,0,0,0,0,0,0.862857143,0.94982699,0.862857143,0.94982699,0.85467128,0.85467128,0.047316608,0.003095975,0.003874907,0.001793722,0.003404412,0,7.96E-05,0,0
2.35E-05,0.001044932,0,0.001895735,0.001375516,0,8.55E-05,0.000115721,0,0,0,0,0,0,0.897142857,0.89100346,0.897142857,0.98615917,0.89100346,0.89100346,0.015560495,0.003095975,0.003874907,0.001793722,0.003404412,0,7.96E-05,0,0
2.35E-05,0.001044932,0,0.001895735,0.001375516,0,8.55E-05,0.000115721,0,0,0,0,0,0,0.835102041,0.825259516,0.835102041,0.920415225,0.825259516,0.825259516,0.015560495,0.003095975,0.003874907,0.001793722,0.003404412,0,7.96E-05,0,0
2.35E-05,0.001044932,0,0.000947867,0.001375516,0,8.55E-05,0.000115721,0,0,0,0,0,0,0.857959184,0.884948097,0.857959184,0.944636678,0.849480969,0.849480969,0.023499524,0.003095975,0.003874907,0.001793722,0.003404412,0,7.96E-05,0,0
4.70E-05,0.000783699,0,0.003791469,0.002751032,0.007352941,0.000170984,0.000231441,0,0,0,0,0,0,0.857142857,0.848615917,0.857142857,0.92733564,0.848615917,0.848615917,0.015560495,0.003095975,0.003874907,0.001345291,0.002829342,0,0.000119408,0,0
1.18E-05,0.000522466,0,0,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.819591837,0.868512111,0.819591837,0.868512111,0.808823529,0.808823529,0.031438552,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
1.18E-05,0.000522466,0,0.000947867,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.789387755,0.776816609,0.789387755,0.83650519,0.776816609,0.776816609,0.015560495,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
1.18E-05,0.000522466,0,0,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.91755102,0.973183391,0.91755102,0.973183391,0.912629758,0.912629758,0.031438552,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
1.18E-05,0.000522466,0,0.000947867,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.613877551,0.59083045,0.613877551,0.650519031,0.59083045,0.59083045,0.015560495,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
1.18E-05,0.000522466,0,0,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.761632653,0.807093426,0.761632653,0.807093426,0.747404844,0.747404844,0.031438552,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
1.18E-05,0.000522466,0,0,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.892244898,0.94550173,0.892244898,0.94550173,0.885813149,0.885813149,0.031438552,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
1.18E-05,0.000522466,0,0.000947867,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.937142857,0.933391003,0.937142857,0.993944637,0.933391003,0.933391003,0.015560495,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
1.18E-05,0.000522466,0,0.000947867,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.880816327,0.873702422,0.880816327,0.934256055,0.873702422,0.873702422,0.015560495,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
